"id","election_year","state","date","days_till_election","dem_plus_minus","running_average","weighted_running_average","hist_dem_prob","actual","actual_dem_margin","actual_binary_dem","prediction","mean","sd","nearest_neighbor_value","final_prediction_ind"
16596,"2012","TX",2012-11-03,3,-19,-13.0909090909091,-16.0066312997347,0.1,"R",-15.79,"0","prob_weighted_dem",NA,NA,NA,1
13292,"2012","CT",2012-03-19,232,16,16,16,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
14016,"2012","CT",2012-06-03,156,12,14,13.6082474226804,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
14536,"2012","CT",2012-07-29,100,8,12,10.9180327868852,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
14754,"2012","CT",2012-08-21,77,8,11,9.79823008849558,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
14822,"2012","CT",2012-08-23,75,13,11.4,11.23125,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
14806,"2012","CT",2012-08-26,72,7,10.6666666666667,10,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15189,"2012","CT",2012-09-14,53,13,11,10.8967320261438,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15150,"2012","CT",2012-09-16,51,21,12.25,13.7610294117647,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15355,"2012","CT",2012-09-26,41,13,12.3333333333333,13.2718786464411,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15513,"2012","CT",2012-10-02,35,12,12.3,12.6210762331839,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15637,"2012","CT",2012-10-07,30,6,11.7272727272727,10.8297180043384,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15859,"2012","CT",2012-10-11,26,14,11.9166666666667,11.9345991561181,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15869,"2012","CT",2012-10-14,23,15,12.1538461538462,12.8259526261586,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
15912,"2012","CT",2012-10-16,21,12,12.1428571428571,12.5,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
16168,"2012","CT",2012-10-17,20,7,11.8,11.1462450592885,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
16063,"2012","CT",2012-10-21,16,10,11.6875,10.9533073929961,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
16104,"2012","CT",2012-10-22,15,14,11.8235294117647,11.8830297219559,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
16485,"2012","CT",2012-11-02,4,13,11.8888888888889,12.080229226361,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,0
16571,"2012","CT",2012-11-03,3,15,12.0526315789474,12.5980952380952,0.6,"D",17.33,"1","prob_weighted_dem",NA,NA,NA,1
13437,"2012","AR",2012-03-26,225,-24,-24,-24,0.3,"R",-23.69,"0","prob_weighted_dem",NA,NA,NA,0
15292,"2012","AR",2012-09-17,50,-21,-22.5,-21.5454545454545,0.3,"R",-23.69,"0","prob_weighted_dem",NA,NA,NA,0
16105,"2012","AR",2012-10-14,23,-27,-24,-25.761744966443,0.3,"R",-23.69,"0","prob_weighted_dem",NA,NA,NA,1
13446,"2012","IL",2012-02-06,274,21,21,21,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
14473,"2012","IL",2012-07-22,107,20,20.5,20.2808398950131,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
14839,"2012","IL",2012-08-23,75,26,22.3333333333333,23.7697368421053,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
14961,"2012","IL",2012-09-05,62,17,21,19.7722007722008,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
15079,"2012","IL",2012-09-10,57,13,19.4,16.9878260869565,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
15228,"2012","IL",2012-09-14,53,23,20,20.4347133757962,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
15708,"2012","IL",2012-10-08,29,19,19.8571428571429,19.5540334855403,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
15851,"2012","IL",2012-10-11,26,20,19.875,19.7906295754026,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
16359,"2012","IL",2012-10-30,7,16,19.4444444444444,18.0260869565217,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,0
16574,"2012","IL",2012-11-03,3,19,19.4,18.7128427128427,0.6,"D",16.87,"1","prob_weighted_dem",NA,NA,NA,1
13456,"2012","SD",2012-02-17,263,-9,-9,-9,0.0909,"R",-18.02,"0","prob_weighted_dem",NA,NA,NA,0
14558,"2012","SD",2012-07-23,106,-6,-7.5,-6.86178861788618,0.0909,"R",-18.02,"0","prob_weighted_dem",NA,NA,NA,0
15249,"2012","SD",2012-09-06,61,-15,-10,-11.9302325581395,0.0909,"R",-18.02,"0","prob_weighted_dem",NA,NA,NA,0
15753,"2012","SD",2012-10-05,32,-11,-10.25,-11.1190476190476,0.0909,"R",-18.02,"0","prob_weighted_dem",NA,NA,NA,0
16499,"2012","SD",2012-10-31,6,-8,-9.8,-9.46794871794872,0.0909,"R",-18.02,"0","prob_weighted_dem",NA,NA,NA,0
16663,"2012","SD",2012-11-04,2,-12,-10.1666666666667,-11.0829787234043,0.0909,"R",-18.02,"0","prob_weighted_dem",NA,NA,NA,1
13458,"2012","VT",2012-02-22,258,25,25,25,0.6,"D",35.6,"1","prob_weighted_dem",NA,NA,NA,0
14755,"2012","VT",2012-08-21,77,37,31,34.2417910447761,0.6,"D",35.6,"1","prob_weighted_dem",NA,NA,NA,1
13470,"2012","IN",2012-03-28,223,-9,-9,-9,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
13924,"2012","IN",2012-05-24,166,-6,-7.5,-7.28020565552699,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
14601,"2012","IN",2012-08-01,97,-16,-10.3333333333333,-11.1872427983539,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
15080,"2012","IN",2012-09-12,55,-6,-9.25,-9.37338262476895,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
15223,"2012","IN",2012-09-14,53,-5,-8.4,-7.52525252525253,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
15346,"2012","IN",2012-09-23,44,-12,-9,-8.90595611285267,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
15830,"2012","IN",2012-10-11,26,-12,-9.42857142857143,-10.2846385542169,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
16187,"2012","IN",2012-10-25,12,-14,-10,-11.5961538461538,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
16323,"2012","IN",2012-10-28,9,-13,-10.3333333333333,-11.8905109489051,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
16372,"2012","IN",2012-10-30,7,-18,-11.1,-13.7442196531792,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
16446,"2012","IN",2012-11-01,5,-11,-11.0909090909091,-13.0114777618364,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,0
16590,"2012","IN",2012-11-03,3,-7,-10.75,-11.0185714285714,0.1,"R",-10.2,"0","prob_weighted_dem",NA,NA,NA,1
13856,"2012","OK",2012-05-10,180,-35,-35,-35,0.0909,"R",-33.54,"0","prob_weighted_dem",NA,NA,NA,0
14703,"2012","OK",2012-08-14,84,-29,-32,-30.9090909090909,0.0909,"R",-33.54,"0","prob_weighted_dem",NA,NA,NA,0
16203,"2012","OK",2012-10-24,13,-25,-29.6666666666667,-26.6823104693141,0.0909,"R",-33.54,"0","prob_weighted_dem",NA,NA,NA,1
13898,"2012","MD",2012-05-21,169,23,23,23,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,0
15229,"2012","MD",2012-09-14,53,20,21.5,20.7162162162162,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,0
15325,"2012","MD",2012-09-23,44,19,20.6666666666667,19.8609022556391,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,0
15463,"2012","MD",2012-09-27,40,23,21.25,21.8758169934641,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,0
15852,"2012","MD",2012-10-11,26,21,21.2,21.0903614457831,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,0
16062,"2012","MD",2012-10-15,22,24,21.6666666666667,22.5056497175141,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,0
16429,"2012","MD",2012-10-23,14,19,21.2857142857143,20.6059782608696,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,0
16577,"2012","MD",2012-11-03,3,22,21.375,21.5256064690027,0.8,"D",26.07,"1","prob_weighted_dem",NA,NA,NA,1
14175,"2012","UT",2012-06-21,138,-42,-42,-42,0.0909,"R",-48.04,"0","prob_weighted_dem",NA,NA,NA,0
16144,"2012","UT",2012-10-13,24,-51,-46.5,-49.6666666666667,0.0909,"R",-48.04,"0","prob_weighted_dem",NA,NA,NA,0
16630,"2012","UT",2012-10-31,6,-45,-46,-45.75,0.0909,"R",-48.04,"0","prob_weighted_dem",NA,NA,NA,0
16509,"2012","UT",2012-11-01,5,-43,-45.25,-43.5260115606936,0.0909,"R",-48.04,"0","prob_weighted_dem",NA,NA,NA,1
14263,"2012","AL",2012-06-27,132,-15,-15,-15,0.1,"R",-22.19,"0","prob_weighted_dem",NA,NA,NA,1
15085,"2012","KY",2012-09-13,54,-14,-14,-14,0.3,"R",-22.69,"0","prob_weighted_dem",NA,NA,NA,1
15469,"2012","LA",2012-09-20,47,-6,-6,-6,0.3,"R",-17.2,"0","prob_weighted_dem",NA,NA,NA,0
15507,"2012","LA",2012-09-30,37,-13,-9.5,-9.91666666666667,0.3,"R",-17.2,"0","prob_weighted_dem",NA,NA,NA,0
15650,"2012","LA",2012-10-04,33,-23,-14,-15.042735042735,0.3,"R",-17.2,"0","prob_weighted_dem",NA,NA,NA,1
15495,"2012","RI",2012-09-29,38,24,24,24,0.9,"D",27.46,"1","prob_weighted_dem",NA,NA,NA,0
15672,"2012","RI",2012-10-05,32,26,25,25.0857142857143,0.9,"D",27.46,"1","prob_weighted_dem",NA,NA,NA,0
16411,"2012","RI",2012-10-27,10,21,23.6666666666667,23.375,0.9,"D",27.46,"1","prob_weighted_dem",NA,NA,NA,1
15826,"2012","ID",2012-10-10,27,-36,-36,-36,0.0909,"R",-31.91,"0","prob_weighted_dem",NA,NA,NA,1
15956,"2012","DC",2012-10-14,23,80,80,80,0.9091,"D",83.63,"1","prob_weighted_dem",NA,NA,NA,1
22328,"2016","MI",2015-06-28,499,10,10,10,0.6,"",0,"","prob_weighted_dem",11.4120408163265,7.85752760873471,"0.926800684267391",0
22603,"2016","MI",2015-08-10,456,-1,4.5,4.25235602094241,0.6,"",0,"","prob_weighted_dem",8.15234693877551,7.49981440334214,"0.861483029502612",0
22605,"2016","MI",2015-08-22,444,2,3.66666666666667,3.56111508220157,0.6,"",0,"","prob_weighted_dem",7.98928571428571,7.53030964848471,"0.855643799121135",0
22759,"2016","MI",2015-09-14,421,3,3.5,3.39285714285714,0.6,"",0,"","prob_weighted_dem",7.63,7.41713077045156,"0.848189588234349",0
22826,"2016","MI",2015-09-18,417,0,2.8,2.68439874832365,0.6,"",0,"","prob_weighted_dem",7.38795918367347,7.43664525840434,"0.839755431720547",0
23078,"2016","MI",2015-10-31,374,8,3.66666666666667,3.63423975488319,0.6,"",0,"","prob_weighted_dem",7.86979591836735,7.6229463659485,"0.84905350103713",0
23917,"2016","MI",2016-02-27,255,5,3.85714285714286,3.63433356594557,0.6,"",0,"","prob_weighted_dem",7.53938775510204,6.28756468947912,"0.884754507518185",0
23993,"2016","MI",2016-03-03,250,16,5.375,5.79589216944801,0.6,"",0,"","prob_weighted_dem",9.09795918367347,6.09962411537238,"0.932092817062384",0
24238,"2016","MI",2016-03-22,231,10,5.88888888888889,6.44338213325366,0.6,"",0,"","prob_weighted_dem",9.0980612244898,6.08890044043524,"0.932438885558766",0
24153,"2016","MI",2016-03-24,229,11,6.4,7.24776286353468,0.6,"",0,"","prob_weighted_dem",9.69040816326531,6.19015062661151,"0.941261981478216",0
24588,"2016","MI",2016-05-26,166,4,6.18181818181818,6.92357028327098,0.6,"",0,"","prob_weighted_dem",9.66102040816327,5.81433945327668,"0.951702013999779",0
24843,"2016","MI",2016-06-20,141,11,6.58333333333333,7.56734483646665,0.6,"",0,"","prob_weighted_dem",10.535,5.33297488593567,"0.975891179992265",1
22353,"2016","NC",2015-07-06,491,3,3,3,0.2,"",0,"","prob_weighted_dem",-2.80295918367347,8.02608905918354,"0.363457943930905",0
22577,"2016","NC",2015-08-16,450,-3,0,-0.130712008501594,0.2,"",0,"","prob_weighted_dem",-3.86581632653061,7.69988779185472,"0.307812171054429",0
22796,"2016","NC",2015-09-21,414,7,2.33333333333333,2.45682656826568,0.2,"",0,"","prob_weighted_dem",-3.24071428571429,7.99173661501124,"0.342552016496817",0
22812,"2016","NC",2015-09-27,408,-5,0.5,0.384004537719796,0.2,"",0,"","prob_weighted_dem",-4.22948979591837,7.60310942528677,"0.289008286448733",0
22883,"2016","NC",2015-09-30,405,4,1.2,1.20064575645756,0.2,"",0,"","prob_weighted_dem",-4.02071428571429,7.84744114181348,"0.304199569455613",0
23002,"2016","NC",2015-10-25,380,-6,0,-0.170722135007849,0.2,"",0,"","prob_weighted_dem",-4.59285714285714,7.44260623900432,"0.268583284029663",0
23075,"2016","NC",2015-11-02,372,10,1.42857142857143,1.58801369863014,0.2,"",0,"","prob_weighted_dem",-4.00357142857143,7.35882277816312,"0.293203350932797",0
23277,"2016","NC",2015-12-07,337,-4,0.75,0.6797666564323,0.2,"",0,"","prob_weighted_dem",-4.14285714285714,7.25681776839624,"0.28403652361312",0
23535,"2016","NC",2016-01-19,294,-2,0.444444444444444,0.311179949310054,0.2,"",0,"","prob_weighted_dem",-4.36877551020408,7.13600703638327,"0.270197529254535",0
23837,"2016","NC",2016-02-16,266,-1.5,0.25,0.0766308619334555,0.2,"",0,"","prob_weighted_dem",-4.45142857142857,7.01816141811526,"0.262951417170506",0
23831,"2016","NC",2016-02-19,263,6,0.772727272727273,0.841421568627451,0.2,"",0,"","prob_weighted_dem",-3.64183673469388,7.05113302980432,"0.302756257483274",0
24055,"2016","NC",2016-03-10,243,-7,0.125,-0.126301179736294,0.2,"",0,"","prob_weighted_dem",-3.63602040816327,6.89722007944661,"0.299037120563268",0
24132,"2016","NC",2016-03-20,233,2,0.269230769230769,0.160008779631255,0.2,"",0,"","prob_weighted_dem",-3.29581632653061,6.76810529814224,"0.313142303793445",0
24309,"2016","NC",2016-04-15,207,6,0.678571428571429,0.738715095528028,0.2,"",0,"","prob_weighted_dem",-2.09204081632653,6.57286501877362,"0.37513458416465",0
24386,"2016","NC",2016-04-24,198,0,0.633333333333333,0.65007055029228,0.2,"",0,"","prob_weighted_dem",-2.03224489795918,6.72892870421563,"0.381319889543631",0
24421,"2016","NC",2016-04-25,197,12,1.34375,1.6603334625824,0.2,"",0,"","prob_weighted_dem",-1.66938775510204,6.65376876638718,"0.400948200518004",0
24552,"2016","NC",2016-05-22,170,-2,1.14705882352941,1.40099474474474,0.2,"",0,"","prob_weighted_dem",-0.908775510204082,6.0121322812827,"0.439925958958406",0
24565,"2016","NC",2016-05-23,169,-3,0.916666666666667,0.986720029106785,0.2,"",0,"","prob_weighted_dem",-1.04275510204082,6.29733911743883,"0.434241138646456",0
24844,"2016","NC",2016-06-20,141,10,1.39473684210526,1.80223483504789,0.2,"",0,"","prob_weighted_dem",-0.549795918367347,6.21165996699354,"0.464735547131425",0
24758,"2016","NC",2016-06-21,140,0,1.325,1.71919349255798,0.2,"",0,"","prob_weighted_dem",-0.557142857142857,6.21018584644797,"0.464257101624707",0
24769,"2016","NC",2016-06-24,137,2,1.35714285714286,1.6781910397295,0.2,"",0,"","prob_weighted_dem",-0.584183673469388,6.17402656018876,"0.46230850665166",1
22389,"2016","VA",2015-07-15,482,10,10,10,0.2,"",0,"","prob_weighted_dem",-0.367755102040816,7.92966796806377,"0.481504839300135",0
22619,"2016","VA",2015-08-20,446,13,11.5,11.5581896551724,0.2,"",0,"","prob_weighted_dem",0.206836734693877,8.19225792383244,"0.510071356828123",0
22896,"2016","VA",2015-10-08,397,7,10,9.91849056603774,0.2,"",0,"","prob_weighted_dem",-0.394897959183674,7.87185227483996,"0.479995122699622",0
23178,"2016","VA",2015-11-13,361,14,11,11.0563463819692,0.2,"",0,"","prob_weighted_dem",0.216632653061224,7.98094508315689,"0.510827453677587",0
23701,"2016","VA",2016-01-26,287,17,12.2,12.5595539787126,0.2,"",0,"","prob_weighted_dem",1.73887755102041,7.23765894295541,"0.594933378975124",0
24242,"2016","VA",2016-04-03,219,9,11.6666666666667,11.8275547445255,0.2,"",0,"","prob_weighted_dem",1.64438775510204,6.64057118806553,"0.597788667617449",0
24534,"2016","VA",2016-05-17,175,0,10,9.47317279256443,0.2,"",0,"","prob_weighted_dem",1.83602040816327,6.2179059258461,"0.616109828004151",0
24563,"2016","VA",2016-05-24,168,4,9.25,8.34082840236686,0.2,"",0,"","prob_weighted_dem",1.37775510204082,6.37772679190558,"0.585516277491169",0
24689,"2016","VA",2016-06-15,146,3,8.55555555555556,7.19619544945916,0.2,"",0,"","prob_weighted_dem",1.59122448979592,6.4546829903401,"0.59736109949452",0
24881,"2016","VA",2016-07-12,119,7,8.4,6.9,0.2,"",0,"","prob_weighted_dem",1.78448979591837,6.19596245695017,"0.61332988037267",1
22481,"2016","MN",2015-08-02,464,5,5,5,0.9091,"",0,"","prob_weighted_dem",11.5233673469388,8.16951940489549,"0.920808651136781",0
23089,"2016","MN",2015-11-02,372,-3,1,0.559808612440192,0.9091,"",0,"","prob_weighted_dem",9.86510204081633,7.54478836235844,"0.904485073474227",0
23574,"2016","MN",2016-01-20,293,5,2.33333333333333,2.36403897254207,0.9091,"",0,"","prob_weighted_dem",9.72602040816327,7.9859711711207,"0.888366777936926",1
22500,"2016","NH",2015-07-30,467,10,10,10,0.5,"",0,"","prob_weighted_dem",10.0508163265306,7.96925414940915,"0.896381442326627",0
22612,"2016","NH",2015-08-24,442,2,6,5.88998899889989,0.5,"",0,"","prob_weighted_dem",7.27122448979592,7.97965819298796,"0.818910277522484",0
22685,"2016","NH",2015-09-02,433,1,4.33333333333333,4.23323397913562,0.5,"",0,"","prob_weighted_dem",6.69112244897959,7.83577625055547,"0.803425213887412",0
22807,"2016","NH",2015-09-23,412,8,5.25,5.22462941847206,0.5,"",0,"","prob_weighted_dem",6.76367346938776,7.38833608316822,"0.820023033026325",0
22842,"2016","NH",2015-09-30,405,3,4.8,4.74478925428439,0.5,"",0,"","prob_weighted_dem",6.50122448979592,7.21939487787536,"0.816078759729956",0
22959,"2016","NH",2015-10-18,387,6,5,4.98193244304792,0.5,"",0,"","prob_weighted_dem",6.55948979591837,7.14436471351292,"0.82072584845919",0
23185,"2016","NH",2015-11-16,358,7,5.28571428571429,5.25998622589532,0.5,"",0,"","prob_weighted_dem",6.14989795918367,6.97494433261575,"0.811033941498823",0
23176,"2016","NH",2015-11-17,357,7,5.5,5.55351119288562,0.5,"",0,"","prob_weighted_dem",6.45459183673469,7.0728731338663,"0.819269350256929",0
23268,"2016","NH",2015-12-02,342,6,5.55555555555556,5.60699417152373,0.5,"",0,"","prob_weighted_dem",6.54265306122449,7.1292284325403,"0.820617907233828",0
23453,"2016","NH",2016-01-06,307,14,6.4,6.56547314578005,0.5,"",0,"","prob_weighted_dem",6.93581632653061,7.16095295787407,"0.833617745464023",0
23464,"2016","NH",2016-01-07,306,1,5.90909090909091,5.98671726755218,0.5,"",0,"","prob_weighted_dem",6.48275510204082,7.25446293927709,"0.814238188095369",0
23538,"2016","NH",2016-01-18,295,9,6.16666666666667,6.32830857902904,0.5,"",0,"","prob_weighted_dem",6.65520408163265,7.18924601090712,"0.822703350060321",0
23709,"2016","NH",2016-02-07,275,5,6.07692307692308,6.14897618052654,0.5,"",0,"","prob_weighted_dem",5.81489795918367,6.9513083015273,"0.798568361799355",0
23977,"2016","NH",2016-02-28,254,8,6.21428571428571,6.36071428571429,0.5,"",0,"","prob_weighted_dem",6.40571428571429,6.91813990851692,"0.822758857825247",0
24458,"2016","NH",2016-04-16,206,5,6.13333333333333,6.20873046130385,0.5,"",0,"","prob_weighted_dem",6.60520408163265,6.48781367230758,"0.845683353428428",0
24505,"2016","NH",2016-05-15,177,2,5.875,5.85543057348331,0.5,"",0,"","prob_weighted_dem",6.38479591836735,6.07246009516784,"0.85347053206841",0
24570,"2016","NH",2016-05-28,164,0,5.52941176470588,5.43744406658314,0.5,"",0,"","prob_weighted_dem",6.27530612244898,5.77885609272064,"0.86124015372972",0
24845,"2016","NH",2016-06-20,141,1,5.27777777777778,5.05569134078212,0.5,"",0,"","prob_weighted_dem",6.08857142857143,6.23880143128222,"0.835447958242957",0
24787,"2016","NH",2016-06-23,138,4,5.21052631578947,4.96215479031708,0.5,"",0,"","prob_weighted_dem",6.12663265306122,6.19484553677408,"0.838665681349716",0
24796,"2016","NH",2016-06-28,133,5,5.2,4.98383063843974,0.5,"",0,"","prob_weighted_dem",6.15295918367347,6.18242524213642,"0.840188741080887",1
22539,"2016","IA",2015-08-09,457,3,3,3,0.6,"",0,"","prob_weighted_dem",7.73051020408163,7.65814630910427,"0.843620390398663",0
22684,"2016","IA",2015-09-02,433,-5,-1,-1.10786516853933,0.6,"",0,"","prob_weighted_dem",5.97091836734694,8.75377174516581,"0.752411080081334",0
22843,"2016","IA",2015-09-30,405,-7,-3,-3.203861003861,0.6,"",0,"","prob_weighted_dem",5.19724489795918,8.45735716812904,"0.730565282186597",0
23072,"2016","IA",2015-11-01,373,0,-2.25,-2.36031175059952,0.6,"",0,"","prob_weighted_dem",5.78071428571429,7.43436812254029,"0.781587639532397",0
23184,"2016","IA",2015-11-16,358,1,-1.6,-1.56416584402764,0.6,"",0,"","prob_weighted_dem",5.88265306122449,7.34929838169161,"0.788271281376802",0
23364,"2016","IA",2015-12-13,331,2,-1,-0.874416631310988,0.6,"",0,"","prob_weighted_dem",5.97030612244898,6.9085835530481,"0.806257335370425",0
23463,"2016","IA",2016-01-07,306,8,0.285714285714286,0.632369508073601,0.6,"",0,"","prob_weighted_dem",6.31102040816327,6.51034632391482,"0.833822986463802",0
24688,"2016","IA",2016-06-13,148,3,0.625,0.930273923870509,0.6,"",0,"","prob_weighted_dem",6.25112244897959,6.23662839831476,"0.841906437481444",0
24786,"2016","IA",2016-06-23,138,2,0.777777777777778,1.38657171922686,0.6,"",0,"","prob_weighted_dem",6.47744897959184,5.94282870465185,"0.862134743933215",0
24806,"2016","IA",2016-06-28,133,14,2.1,3.62848799480857,0.6,"",0,"","prob_weighted_dem",7.5934693877551,5.12841791525283,"0.930652079839064",0
24877,"2016","IA",2016-07-10,121,3,2.18181818181818,3.72338432719326,0.6,"",0,"","prob_weighted_dem",7.81734693877551,4.99722305380965,"0.941130917700736",0
24862,"2016","IA",2016-07-11,120,-2,1.83333333333333,3.04152873909118,0.6,"",0,"","prob_weighted_dem",7.56204081632653,5.00061603610844,"0.934761282437534",1
22555,"2016","MO",2015-08-09,457,-9,-9,-9,0.3,"",0,"","prob_weighted_dem",-6.35397959183673,9.41475084556757,"0.249870856731009",0
24056,"2016","MO",2016-03-10,243,-5,-7,-6.38857142857143,0.3,"",0,"","prob_weighted_dem",-5.09816326530612,7.31343902730168,"0.242871607939409",0
24188,"2016","MO",2016-03-24,229,2,-4,-2.54251883745963,0.3,"",0,"","prob_weighted_dem",-2.06683673469388,6.81023692715587,"0.380758349413943",1
22582,"2016","FL",2015-08-18,448,-2,-2,-2,0.4,"",0,"","prob_weighted_dem",1.4419387755102,8.52402132220278,"0.567165311378485",0
22737,"2016","FL",2015-09-13,422,-6,-4,-4.05977011494253,0.4,"",0,"","prob_weighted_dem",0.0868367346938776,8.64136701634724,"0.504008886771805",0
22910,"2016","FL",2015-09-20,415,0,-2.66666666666667,-2.61634241245136,0.4,"",0,"","prob_weighted_dem",1.20132653061224,8.07449307562779,"0.559136552288063",0
22860,"2016","FL",2015-10-05,400,5,-0.75,-0.623145400593472,0.4,"",0,"","prob_weighted_dem",2.26683673469388,7.31222822696151,"0.621721912945326",0
23054,"2016","FL",2015-11-01,373,-4,-1.4,-1.37414965986395,0.4,"",0,"","prob_weighted_dem",1.87704081632653,7.27393740554317,"0.601815907733993",0
23188,"2016","FL",2015-11-16,358,-8,-2.5,-2.54594370860927,0.4,"",0,"","prob_weighted_dem",1.40255102040816,7.16859061206242,"0.577558827051584",0
23292,"2016","FL",2015-12-03,341,8,-1,-0.827711280377222,0.4,"",0,"","prob_weighted_dem",1.82397959183673,6.90491976704074,"0.604170344161016",0
23532,"2016","FL",2016-01-18,295,-3,-1.25,-1.19888597640891,0.4,"",0,"","prob_weighted_dem",0.761734693877551,7.10146609307931,"0.542710397730836",0
23730,"2016","FL",2016-02-06,276,7,-0.333333333333333,-0.0102163461538463,0.4,"",0,"","prob_weighted_dem",1.59132653061224,6.45762933069799,"0.597323685201896",0
23886,"2016","FL",2016-02-25,257,-2,-0.5,-0.242119944211994,0.4,"",0,"","prob_weighted_dem",1.51,6.59798204076893,"0.590510299954591",0
24010,"2016","FL",2016-03-06,247,3,-0.181818181818182,0.104384133611691,0.4,"",0,"","prob_weighted_dem",1.65836734693878,6.65260427943197,"0.598428257250521",0
24057,"2016","FL",2016-03-10,243,8,0.5,0.998527607361963,0.4,"",0,"","prob_weighted_dem",1.86489795918367,6.59370462722814,"0.611346449782864",0
24418,"2016","FL",2016-04-27,195,13,1.46153846153846,2.31451990632318,0.4,"",0,"","prob_weighted_dem",3.03255102040816,6.4127079554672,"0.681856704387108",0
24463,"2016","FL",2016-05-08,184,1,1.42857142857143,2.2478670857656,0.4,"",0,"","prob_weighted_dem",3.07122448979592,6.37923213317078,"0.684898481531001",0
24554,"2016","FL",2016-05-18,174,4,1.6,2.51534140017286,0.4,"",0,"","prob_weighted_dem",3.08785714285714,6.21240200403949,"0.690422123389135",0
24529,"2016","FL",2016-05-19,173,1,1.5625,2.30306186211206,0.4,"",0,"","prob_weighted_dem",2.99704081632653,6.18045275911039,"0.686134351586906",0
24606,"2016","FL",2016-06-02,159,3,1.64705882352941,2.40907258064516,0.4,"",0,"","prob_weighted_dem",3.09673469387755,6.24134217251819,"0.690110950991524",0
24635,"2016","FL",2016-06-05,156,-1,1.5,2.19526974198593,0.4,"",0,"","prob_weighted_dem",3.01081632653061,6.31185477232701,"0.683322413953532",0
24720,"2016","FL",2016-06-19,142,8,1.84210526315789,2.62476226702168,0.4,"",0,"","prob_weighted_dem",3.19397959183673,6.11436752126876,"0.699294622401846",0
